,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
10,11,172.31.66.12-205.186.147.63-49695-443-6,172.31.66.12,49695,205.186.147.63,443,6,2018-03-01 12:16:13.109510,11965,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,167.1541997492687,11965.0,0.0,11965,11965,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,32,20,83.57709987463436,83.57709987463436,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11965,BENIGN,-1
11,12,172.31.66.12-205.186.147.63-49696-443-6,172.31.66.12,49696,205.186.147.63,443,6,2018-03-01 12:16:13.218861,11622,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,172.08742040956807,11622.0,0.0,11622,11622,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,32,20,86.04371020478403,86.04371020478403,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11622,BENIGN,-1
12,13,172.31.66.12-205.186.147.63-49699-443-6,172.31.66.12,49699,205.186.147.63,443,6,2018-03-01 12:16:13.934225,11673,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,171.33556069562238,11673.0,0.0,11673,11673,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,32,20,85.66778034781119,85.66778034781119,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11673,BENIGN,-1
13,14,172.31.66.12-205.186.147.63-49699-443-6,172.31.66.12,49699,205.186.147.63,443,6,2018-03-01 12:16:14.453233,11628,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,171.99862401100793,11628.0,0.0,11628,11628,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,32,20,85.99931200550397,85.99931200550397,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11628,BENIGN,-1
14,15,172.31.66.12-23.15.8.131-49679-80-6,172.31.66.12,49679,23.15.8.131,80,6,2018-03-01 12:16:07.803089,119968182,17,16,597,768,293,0,35.11764705882354,97.0643358505978,384,0,47.99999999999999,131.16096980428287,11.378016881176045,0.2750729355888714,3749005.687500001,4890947.659385512,10010122,33,119944253,7496515.812500001,4444923.403359075,10031054,1190,119947256,7996483.733333333,4136303.451271929,10034232,145,2,2,0,0,0,0,352,464,0.1417042395457822,0.1333686960430891,0,384,41.36363636363637,113.21434819122368,12817.488636363634,0,2,0,4,32,0,1,1,0.9411764705882352,41.36363636363637,35.11764705882353,48.0,0,0,0,0,0,0,0,18,0,23,8192,980,13,20,32385.833333333336,27167.25333201832,103411,20901,9962968.583333332,128667.369260613,10010122,9560411,-1,-1,119968182,BENIGN,-1
15,16,172.31.66.12-52.84.4.13-49681-443-6,172.31.66.12,49681,52.84.4.13,443,6,2018-03-01 12:16:08.001334,116886689,27,89,1022,115407,250,0,37.85185185185184,72.39565632088055,1460,0,1296.707865168539,441.2070530798846,996.0843360016812,0.992414114835608,1016405.991304348,7642192.102082847,58465977,0,116886689,4495641.884615384,15813006.956103677,58465977,107,116824493,1327551.056818182,8730746.817783087,58476498,0,8,8,0,0,0,0,552,1792,0.2309929405220811,0.7614211743135268,0,1460,1003.6982758620696,660.0061557002472,435608.1255622189,0,2,0,16,115,0,1,1,3.2962962962962963,1003.698275862069,37.851851851851855,1296.7078651685392,602,4,369551,111542,79,3908679,0,8,0,994,8192,131,8,20,203245.0,180302.329707633,330738,75752,58208929.5,363520.06067409815,58465977,57951882,-1,-1,116886689,BENIGN,-1
16,17,172.31.66.12-209.85.202.95-49692-443-6,172.31.66.12,49692,209.85.202.95,443,6,2018-03-01 12:16:10.644867,118352429,17,18,1252,7713,602,0,73.64705882352939,149.91328375784053,1430,0,428.5,583.7315307570767,75.748339732005,0.2957269258918209,3480953.794117647,14020002.882807707,58873704,1,118352429,7397026.812500001,20064505.650240745,58873704,31,118196387,6952728.647058824,19535463.56838392,59029515,1,8,10,0,0,0,0,352,372,0.1436387925760273,0.1520881333157936,0,1430,256.1428571428571,461.873177325522,213326.83193277312,0,2,0,18,34,0,1,1,1.0588235294117647,256.1428571428572,73.6470588235294,428.5,0,0,0,4024,6,407989,0,35,0,220,8192,181,8,20,368479.0,300316.73525130097,580835,156123,58729689.5,203667.2590783801,58873704,58585675,-1,-1,118352429,BENIGN,-1
17,18,172.31.66.12-52.179.17.38-123-123-17,172.31.66.12,123,52.179.17.38,123,17,2018-03-01 12:16:56.389738,64033038,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9984521427829174,0.0624677529746441,21344346.0,36936581.028950565,63995036,18967,64014071,64014071.0,0.0,64014071,64014071,64014003,64014003.0,0.0,64014003,64014003,0,0,0,0,0,0,16,16,0.031233876487322,0.031233876487322,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,19035.0,0.0,19035,19035,63995036.0,0.0,63995036,63995036,-1,-1,0,BENIGN,-1
18,19,172.31.66.12-13.89.185.177-49671-443-6,172.31.66.12,49671,13.89.185.177,443,6,2018-03-01 12:16:51.203064,118746342,6,3,216,372,72,0,36.0,39.43602414037196,124,124,124.0,0.0,4.951731481547449,0.0757918083910323,14843292.749999998,27414946.063803837,59936220,31580,118746342,23749268.4,32417247.000966705,59936220,77368,118668071,59334035.5,961209.1385398392,60013713,58654358,3,3,0,0,0,0,120,60,0.0505278722606882,0.0252639361303441,0,124,65.33333333333333,53.925875050851054,2908.0,0,0,0,6,9,0,0,0,0.5,65.33333333333333,36.0,124.0,0,0,0,0,0,0,0,24,0,41,255,7640,2,20,77521.0,216.3746750430836,77674,77368,59256682.0,961011.8557478882,59936220,58577144,-1,-1,118746342,BENIGN,-1
19,20,172.31.66.12-52.179.17.38-123-123-17,172.31.66.12,123,52.179.17.38,123,17,2018-03-01 12:19:04.417889,64033022,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.998452892009376,0.0624677685835286,21344340.666666664,36936654.92977654,63995116,18930,64014046,64014046.0,0.0,64014046,64014046,64014092,64014092.0,0.0,64014092,64014092,0,0,0,0,0,0,16,16,0.0312338842917643,0.0312338842917643,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,18930.0,0.0,18930,18930,63995116.0,0.0,63995116,63995116,-1,-1,0,BENIGN,-1
20,21,172.31.66.12-13.89.185.177-49671-443-6,172.31.66.12,49671,13.89.185.177,443,6,2018-03-01 12:19:49.885618,118918764,6,3,217,373,73,0,36.16666666666666,39.620281001864015,125,124,124.33333333333331,0.5773502691896257,4.961370099675776,0.0756819167747152,14864845.499999998,27454813.50478648,59936257,29890,118918764,23783752.8,32464406.183765624,59936257,75379,118840877,59420438.5,836246.3997414279,60011754,58829123,3,3,0,0,0,0,120,60,0.0504546111831434,0.0252273055915717,0,125,65.55555555555556,54.0789032597535,2924.527777777778,0,0,0,6,9,0,0,0,0.5,65.55555555555556,36.16666666666666,124.33333333333331,0,0,0,0,0,0,0,24,0,41,254,7423,2,20,76662.5,1815.1431073058675,77946,75379,59343766.5,837908.1006772163,59936257,58751276,-1,-1,297601318,BENIGN,-1
21,22,172.31.66.12-52.179.17.38-123-123-17,172.31.66.12,123,52.179.17.38,123,17,2018-03-01 12:21:12.445963,64032925,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9984574342027948,0.0624678632125582,21344308.333333336,36936561.6877426,63994976,18919,64014006,64014006.0,0.0,64014006,64014006,64013895,64013895.0,0.0,64013895,64013895,0,0,0,0,0,0,16,16,0.0312339316062791,0.0312339316062791,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,19030.0,0.0,19030,19030,63994976.0,0.0,63994976,63994976,-1,-1,0,BENIGN,-1
22,23,172.31.66.12-13.89.185.177-49671-443-6,172.31.66.12,49671,13.89.185.177,443,6,2018-03-01 12:22:48.740725,60091933,4,2,146,250,73,0,36.5,42.14656965084268,125,125,125.0,0.0,6.5899028410352525,0.0998470127429583,12018386.6,26787036.04862936,59936492,32272,60091933,20030644.333333336,34559477.83894181,59936492,77658,60014301,60014301.0,0.0,60014301,60014301,2,2,0,0,0,0,80,40,0.0665646751619722,0.0332823375809861,0,125,66.0,56.16404543834072,3154.4,0,0,0,4,6,0,0,0,0.5,66.0,36.5,125.0,0,0,0,0,0,0,0,24,0,41,258,7277,1,20,77783.0,0.0,77783,77783,59936492.0,0.0,59936492,59936492,-1,-1,417629594,BENIGN,-1
23,24,172.31.66.12-23.218.49.27-49742-443-6,172.31.66.12,49742,23.218.49.27,443,6,2018-03-01 12:22:50.700262,62366689,11,11,861,3812,282,0,78.27272727272727,99.88001893180729,1460,0,346.54545454545456,561.2385167887827,74.92781924017163,0.3527524124296545,2969842.333333333,12752015.98619494,58530118,1,62366689,6236668.899999999,18405803.19007031,58530118,180,62288955,6228895.499999999,18470057.72464371,58706394,1,6,5,0,0,0,0,232,232,0.1763762062148272,0.1763762062148272,0,1460,212.40909090909096,416.6466653208012,173594.44372294372,0,2,0,11,21,0,1,1,1.0,212.4090909090909,78.27272727272727,346.54545454545456,0,0,0,0,0,0,0,39,0,173,8192,1013,6,20,3758705.0,0.0,3758705,3758705,58530118.0,0.0,58530118,58530118,-1,-1,62366689,BENIGN,-1
24,25,172.31.66.12-72.21.91.29-49745-80-6,172.31.66.12,49745,72.21.91.29,80,6,2018-03-01 12:22:50.756563,115679698,30,22,3935,7092,436,0,131.16666666666669,202.9722391980181,788,0,322.36363636363626,396.5501884352748,95.32355452726026,0.4495170794792358,2268229.37254902,4106588.612884748,10004169,15,115668448,3988567.1724137934,4805208.004644954,10015425,137,115668515,5508024.523809522,4865302.566751205,10024140,380,9,9,0,0,0,0,612,584,0.259336776622636,0.1901803028565998,0,788,212.0576923076923,311.88895795864744,97274.72209653094,0,2,0,18,51,0,1,1,0.7333333333333333,212.05769230769232,131.16666666666666,322.3636363636364,0,0,0,0,0,0,0,75,0,136,8192,304,20,20,518193.5454545455,1681180.0113021426,5587142,11218,9997119.909090908,23090.36767769004,10004169,9927500,-1,-1,115679698,BENIGN,-1
25,26,172.31.66.12-72.21.91.29-49744-80-6,172.31.66.12,49744,72.21.91.29,80,6,2018-03-01 12:22:50.755768,115914947,30,23,4371,7880,436,0,145.7,208.7827034056684,788,0,342.608695652174,399.4134038733251,105.68956219252723,0.4572318011757362,2229133.596153846,4070964.2141751577,10004132,17,115903613,3996676.3103448274,4790820.474794942,10015413,152,115903637,5268347.136363637,4874988.018003926,10015584,632,10,10,0,0,0,0,612,604,0.2588104534956997,0.1984213476800364,0,788,231.15094339622647,318.6081748568787,101511.16908563138,0,2,0,20,52,0,1,1,0.7666666666666667,231.1509433962264,145.7,342.60869565217394,0,0,0,0,0,0,0,82,0,148,8192,307,21,20,545560.2727272728,1771855.629165203,5887906,11246,9991131.818181818,42852.77603567398,10004132,9861926,-1,-1,115914947,BENIGN,-1
26,27,172.31.66.12-13.58.138.112-49822-443-6,172.31.66.12,49822,13.58.138.112,443,6,2018-03-01 12:22:56.214308,100320311,22,15,21471,735,14600,0,975.9545454545452,3152.6966005276117,311,0,49.00000000000001,81.30366359694817,221.35098843543255,0.3688186333473388,2786675.305555556,6985250.459728023,19953334,12,100320311,4777157.666666666,8683592.03205262,19953334,77,100258247,7161303.357142857,9940632.624489035,20015427,223,12,9,0,0,0,0,452,308,0.2192975657740933,0.1495210675732454,0,14600,600.162162162162,2452.240987721611,6013485.861861863,0,2,0,21,36,0,1,1,0.6818181818181818,600.1621621621622,975.9545454545456,49.0,20003,4,2898145,0,0,0,0,580,0,19,8192,138,13,20,115335.8,119641.68386143686,329357,61494,19936294.2,37657.95555656219,19953334,19868930,-1,-1,100320311,BENIGN,-1
27,28,172.31.66.12-52.179.17.38-123-123-17,172.31.66.12,123,52.179.17.38,123,17,2018-03-01 12:23:20.474782,64033184,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.998445306108782,0.0624676105439329,21344394.666666664,36936610.762693845,63995119,18905,64014024,64014024.0,0.0,64014024,64014024,64014279,64014279.0,0.0,64014279,64014279,0,0,0,0,0,0,16,16,0.0312338052719664,0.0312338052719664,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,18905.0,0.0,18905,18905,63995119.0,0.0,63995119,63995119,-1,-1,0,BENIGN,-1
28,29,172.31.66.12-54.230.22.149-49746-443-6,172.31.66.12,49746,54.230.22.149,443,6,2018-03-01 12:22:51.040387,117072092,21,33,902,35917,263,0,42.95238095238096,79.29153560782903,1460,0,1088.3939393939393,615.4761337469724,314.4985228418059,0.4612542500735359,2208907.396226415,11235176.493181938,58794911,0,117072092,5853604.599999999,17972538.698679738,58794911,25,116994196,3656068.625,14375629.396178972,58817688,0,7,7,0,0,0,0,432,672,0.179376652806375,0.2818775972671608,0,1460,681.8333333333335,704.08320557826,495733.1603773584,0,2,0,14,53,0,1,1,1.5714285714285714,681.8333333333334,42.95238095238095,1088.3939393939395,0,0,0,32052,23,4436262,0,16,0,665,8192,127,7,20,92423.5,20735.906358295502,107086,77761,58404647.0,551916.6417059735,58794911,58014383,-1,-1,117072092,BENIGN,-1
29,30,172.31.66.12-23.218.49.27-49761-443-6,172.31.66.12,49761,23.218.49.27,443,6,2018-03-01 12:22:52.128430,116984039,12,11,625,3628,192,0,52.083333333333336,72.10656045469136,1460,0,329.81818181818187,567.7634750812733,36.35538690880728,0.1966080176117017,5317456.318181818,17164341.90287331,58694967,0,116984039,10634912.636363637,23605045.941320337,58755679,63,116906196,11690619.6,24615732.49630016,58715885,0,6,5,0,0,0,0,252,232,0.1025780961452356,0.094029921466466,0,1460,184.9130434782609,411.3969453463604,169247.44664031622,0,2,0,11,22,0,1,1,0.9166666666666666,184.91304347826087,52.083333333333336,329.8181818181818,0,0,0,0,0,0,0,27,0,157,8192,980,6,20,106188.0,40218.81950032845,134627,77749,58346852.0,492308.95426551,58694967,57998737,-1,-1,116984039,BENIGN,-1
30,31,172.31.66.12-104.244.43.112-49757-443-6,172.31.66.12,49757,104.244.43.112,443,6,2018-03-01 12:22:51.855170,117241648,14,11,883,4688,251,0,63.07142857142856,87.61407007282149,1460,0,426.18181818181824,595.7579740434564,47.51724404283365,0.2132348054336459,4885068.666666666,16474791.778829984,58749072,0,117241648,9018588.307692308,21905164.897079755,58749072,110,117179591,11717959.1,24629857.724607795,58820656,0,7,6,0,0,0,0,292,232,0.1194114910428417,0.0938233143908042,0,1460,222.84000000000003,431.1446663630821,185885.72333333336,0,2,0,13,24,0,1,1,0.7857142857142857,222.84,63.07142857142857,426.1818181818182,0,0,0,0,0,0,0,35,0,187,8192,64,7,20,215755.0,195284.5081874136,353842,77668,58373943.5,530511.8123326756,58749072,57998815,-1,-1,117241648,BENIGN,-1
31,32,172.31.66.12-66.235.155.61-49766-443-6,172.31.66.12,49766,66.235.155.61,443,6,2018-03-01 12:22:52.922947,117220725,14,12,1364,4073,732,0,97.42857142857144,195.21456214823036,1460,0,339.4166666666667,559.8589852215765,46.38258294341721,0.2218037808587176,4688828.999999999,16167895.303378323,58847031,1,117220725,9016978.846153846,21920849.3019357,58847031,40,117127792,10647981.090909092,23650246.14289794,58891003,1,7,7,0,0,0,0,292,244,0.119432805077771,0.1023709757809465,0,1460,209.11538461538456,415.7716995585993,172866.10615384617,0,2,0,14,25,0,1,2,0.8571428571428571,209.1153846153846,97.42857142857144,339.4166666666667,0,0,0,0,0,0,0,52,0,156,8192,17568,7,20,156301.0,66786.23548306941,203526,109076,58407377.5,621763.9424447996,58847031,57967724,-1,-1,117220725,BENIGN,-1
32,33,172.31.66.12-199.16.156.11-49780-443-6,172.31.66.12,49780,199.16.156.11,443,6,2018-03-01 12:22:53.591870,116536183,19,19,1066,5261,281,0,56.10526315789475,86.29271550100862,1460,0,276.8947368421053,479.5417829943778,54.2921506190056,0.3260789826967303,3149626.567567568,13307542.646908864,58123956,0,116536183,6474232.388888889,18767671.5628687,58123956,29,116458801,6469933.388888888,18814494.95692565,58294751,0,8,14,0,0,0,0,392,392,0.1630394913483651,0.1630394913483651,0,1460,166.5,357.7870233170204,128011.55405405408,0,2,0,22,37,0,1,1,1.0,166.5,56.10526315789474,276.89473684210526,755,4,33298,1011,9,89374,0,28,0,138,8192,131,8,20,167760.0,127290.53432207754,257768,77752,58061482.5,88350.87098891556,58123956,57999009,-1,-1,116536183,BENIGN,-1
33,34,172.31.66.12-54.175.22.149-49795-443-6,172.31.66.12,49795,54.175.22.149,443,6,2018-03-01 12:22:54.436818,116691214,14,13,1590,4900,962,0,113.57142857142858,253.5549445191513,1460,0,376.9230769230769,595.800226801241,55.61686932145551,0.2313798877780121,4488123.615384615,15825937.018338569,58476985,1,116691214,8976247.230769232,21866612.626138017,58476985,195,116628942,9719078.5,22684185.2289288,58488787,1,7,8,0,0,0,0,292,272,0.1199747566256359,0.1114051311523762,0,1460,240.3703703703704,462.5599460650519,213961.70370370368,0,2,0,15,26,0,1,1,0.9285714285714286,240.3703703703704,113.57142857142856,376.9230769230769,0,0,0,0,0,0,0,58,0,181,8192,121,7,20,68765.5,9270.877008136824,75321,62210,58245679.5,327115.3751514899,58476985,58014374,-1,-1,116691214,BENIGN,-1
