,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
10,11,172.31.66.11-52.85.89.83-49749-443-6,172.31.66.11,49749,52.85.89.83,443,6,2018-02-22 12:22:57.728213,117339095,16,15,1035,8419,403,0,64.6875,111.93433715055149,1460,0,561.2666666666667,660.4015517272878,80.56990724191284,0.264191572297366,3911303.166666667,14822190.43591881,58906024,1,117339095,7822606.333333335,20550080.53171265,58906024,25,117246401,8374742.928571429,21274080.188948147,59062166,1,7,8,0,0,0,0,332,312,0.136356940540576,0.12783463175679,0,1460,304.9677419354839,522.9038460922471,273428.4322580645,0,2,0,15,30,0,1,1,0.9375,304.96774193548384,64.6875,561.2666666666667,0,0,0,7011,5,134826923,0,33,0,271,8192,127,7,20,186499.0,42953.90852995802,216872,156126,58436660.5,663780.2273829042,58906024,57967297,-1,-1,117339095,BENIGN,-1
11,12,172.31.66.11-216.58.217.136-49745-443-6,172.31.66.11,49745,216.58.217.136,443,6,2018-02-22 12:22:57.463006,117604299,30,48,851,50987,204,0,28.366666666666667,60.35726013144328,1430,0,1062.229166666667,600.6354875616656,440.7832064030245,0.6632410606010245,1527328.5584415582,9376205.53228028,58906058,0,117604299,4055320.655172414,15106966.34266891,58906058,16,117511549,2500245.723404255,11966390.190651124,59062166,0,8,12,0,0,0,0,612,972,0.2550927156157786,0.4081483449852458,0,1430,664.5897435897438,691.2676373062363,477850.9463869464,0,2,0,20,77,0,1,1,1.6,664.5897435897435,28.366666666666667,1062.2291666666667,0,0,0,47623,35,3000062,0,10,0,653,8192,180,8,20,186301.5,42753.79731088223,216533,156070,58569470.5,476006.6074252541,58906058,58232883,-1,-1,117604299,BENIGN,-1
12,13,172.31.66.11-209.85.202.157-49755-443-6,172.31.66.11,49755,209.85.202.157,443,6,2018-02-22 12:22:58.120717,118149119,16,16,997,3521,351,0,62.3125,99.6144024058101,1430,0,220.06250000000003,424.3701951127105,38.23981116609088,0.2708441693924099,3811261.903225807,14613087.284448331,58797614,3,118149119,7876607.933333333,20606220.658303864,58797614,28,117854733,7856982.199999999,20651970.429637067,59047521,3,8,9,0,0,0,0,332,332,0.1354220846962049,0.1354220846962049,0,1430,141.18750000000003,313.62998925691136,98363.77016129032,0,2,0,17,31,0,1,1,1.0,141.1875,62.3125,220.0625,0,0,0,551,4,251598,0,31,0,110,8192,180,8,20,376820.0,179540.06859751392,503774,249866,58550514.0,349452.1712623918,58797614,58303414,-1,-1,118149119,BENIGN,-1
13,14,172.31.66.11-172.217.5.238-49753-443-6,172.31.66.11,49753,172.217.5.238,443,6,2018-02-22 12:22:57.946796,117120505,17,19,1598,4471,682,0,94.0,168.62087652482418,1430,0,235.3157894736842,443.5414364498014,51.81842410942473,0.3073757238324749,3346300.1428571427,13735984.091912905,58769043,0,117120505,7320031.5625,19925850.190731417,58819793,214,117027796,6501544.222222222,18886135.37297513,58780307,0,10,10,0,0,0,0,352,392,0.1451496473653354,0.1622260764671395,0,1430,168.58333333333337,345.3870189470688,119292.19285714286,0,2,0,20,35,0,1,1,1.1176470588235294,168.58333333333334,94.0,235.31578947368425,0,0,0,0,0,0,0,44,0,124,8192,185,10,20,176265.0,50736.32576369716,212141,140389,58337573.5,610190.0186503382,58769043,57906104,-1,-1,117120505,BENIGN,-1
14,15,172.31.66.11-52.179.17.38-123-123-17,172.31.66.11,123,52.179.17.38,123,17,2018-02-22 12:25:41.520440,64220381,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9897050906627287,0.0622855227221401,21406793.666666664,37044553.035445005,64182159,18897,64201056,64201056.0,0.0,64201056,64201056,64201484,64201484.0,0.0,64201484,64201484,0,0,0,0,0,0,16,16,0.03114276136107,0.03114276136107,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,18897.0,0.0,18897,18897,64182159.0,0.0,64182159,64182159,-1,-1,0,BENIGN,-1
15,16,172.31.66.11-13.89.188.5-49671-443-6,172.31.66.11,49671,13.89.188.5,443,6,2018-02-22 12:25:23.007670,73876,2,1,71,124,71,0,35.5,50.20458146424488,124,124,124.0,0.0,2639.558178569495,40.608587362607615,36938.0,16585.896659511658,48666,25210,73876,73876.0,0.0,73876,73876,0,0.0,0.0,0,0,1,1,0,0,0,0,40,20,27.072391575071745,13.536195787535872,0,124,65.0,62.21736092120912,3871.0,0,0,0,2,3,0,0,0,0.5,65.0,35.5,124.0,0,0,0,0,0,0,0,23,0,41,255,7931,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,73876,BENIGN,-1
16,17,172.31.66.11-52.179.17.38-123-123-17,172.31.66.11,123,52.179.17.38,123,17,2018-02-22 12:27:49.844252,64096065,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.995503702138345,0.0624063271278821,21365355.0,36973106.51650289,64058221,18821,64077244,64077244.0,0.0,64077244,64077244,64077042,64077042.0,0.0,64077042,64077042,0,0,0,0,0,0,16,16,0.031203163563941,0.031203163563941,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,19023.0,0.0,19023,19023,64058221.0,0.0,64058221,64058221,-1,-1,0,BENIGN,-1
17,18,172.31.66.11-52.84.4.54-49784-443-6,172.31.66.11,49784,52.84.4.54,443,6,2018-02-22 12:27:23.257419,116520524,20,44,913,49705,274,0,45.64999999999999,82.3070470858966,1460,0,1129.659090909091,584.8295694168264,434.41273916687845,0.5492594592176739,1849532.1269841269,10246506.839255728,58114837,0,116520524,6132659.157894736,18273188.953404702,58114837,32,116380157,2706515.279069768,12374150.390001638,58125010,0,7,8,0,0,0,0,412,892,0.1716435810055231,0.3776158782121508,0,1460,790.90625,701.3943871385939,491954.0863095236,0,2,0,15,63,0,1,1,2.2,790.90625,45.65,1129.659090909091,0,0,0,45840,34,3562878,0,14,0,776,8192,127,7,20,203661.5,45118.36238717004,235565,171758,57986353.5,181703.10824116357,58114837,57857870,-1,-1,116520524,BENIGN,-1
18,19,172.31.66.11-13.89.188.5-49671-443-6,172.31.66.11,49671,13.89.188.5,443,6,2018-02-22 12:28:23.015253,264320,2,1,72,124,72,0,36.0,50.91168824543142,124,124,124.0,0.0,741.5254237288135,11.349878934624698,132160.0,119117.79414512342,216389,47931,264320,264320.0,0.0,264320,264320,0,0.0,0.0,0,0,1,1,0,0,0,0,40,20,7.566585956416465,3.783292978208233,0,124,65.33333333333334,62.26823695378996,3877.333333333333,0,0,0,2,3,0,0,0,0.5,65.33333333333333,36.0,124.0,0,0,0,0,0,0,0,24,0,41,255,7859,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,180271903,BENIGN,-1
19,20,172.31.66.11-172.31.0.2-55131-53-17,172.31.66.11,55131,172.31.0.2,53,17,2018-02-22 12:22:53.283693,280659,1,1,35,140,35,35,35.0,0.0,140,140,140.0,0.0,623.5324717896094,7.126085391881251,280659.0,0.0,280659,280659,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3.5630426959406254,3.5630426959406254,35,140,87.5,74.24621202458749,5512.5,0,0,0,0,0,0,0,0,1.0,87.5,35.0,140.0,0,0,0,0,0,0,0,17,0,70,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
20,21,172.31.66.11-172.31.0.2-58883-53-17,172.31.66.11,58883,172.31.0.2,53,17,2018-02-22 12:27:33.895326,387213,3,3,135,207,45,45,45.0,0.0,73,61,69.0,6.928203230275509,883.2348087486732,15.495347521906549,77442.6,105288.77381895944,194374,279,386934,193467.0,2790.243358562117,195440,191494,386892,193446.0,1706.9557697843256,194653,192239,0,0,0,0,0,0,24,24,7.747673760953274,7.747673760953274,45,73,57.0,13.856406460551018,192.0,0,0,0,0,0,0,0,0,1.0,57.0,45.0,69.0,0,0,0,0,0,0,0,22,0,34,0,0,2,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
21,22,172.31.66.11-52.179.17.38-123-123-17,172.31.66.11,123,52.179.17.38,123,17,2018-02-22 12:29:57.967133,64156027,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9927040214008267,0.0623480004458505,21385342.333333336,37007710.00479426,64118165,18873,64137038,64137038.0,0.0,64137038,64137038,64137154,64137154.0,0.0,64137154,64137154,0,0,0,0,0,0,16,16,0.0311740002229252,0.0311740002229252,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,18873.0,0.0,18873,18873,64118165.0,0.0,64118165,64118165,-1,-1,0,BENIGN,-1
22,23,172.31.66.11-209.85.203.148-49832-443-6,172.31.66.11,49832,209.85.203.148,443,6,2018-02-22 12:31:27.156439,118473875,31,34,2135,9349,363,0,68.87096774193549,82.63927312341022,1430,0,274.97058823529414,400.5735649377231,96.9327626027257,0.5486441631119097,1851154.296875,10292621.896621805,58808288,0,118473875,3949129.1666666665,14903735.157628585,58943614,54,118192810,3581600.3030303027,14259216.641420534,58902903,0,18,24,0,0,0,0,632,692,0.2616610624072185,0.2869831007046912,0,1430,176.67692307692312,310.96654300002217,96700.19086538463,0,2,0,42,64,0,1,1,1.096774193548387,176.6769230769231,68.87096774193549,274.97058823529414,1709,12,593815,2986,10,59217,0,32,0,143,8192,180,18,20,388317.5,245028.763137106,561579,215056,58708071.5,141727.5334735633,58808288,58607855,-1,-1,118473875,BENIGN,-1
23,24,172.31.66.11-52.84.133.127-49840-443-6,172.31.66.11,49840,52.84.133.127,443,6,2018-02-22 12:31:29.746931,117695843,13,14,632,7438,199,0,48.61538461538461,71.73857453924686,1460,0,531.2857142857143,678.3660718760391,68.56656780987583,0.2294048737133392,4526763.192307692,15932589.979901863,58717313,1,117695843,9807986.916666668,22812726.5598564,58717313,117,117607441,9046726.230769232,22057471.103216548,58799672,1,6,6,0,0,0,0,272,292,0.1104541984545707,0.1189506752587684,0,1460,298.8888888888889,541.1703367086313,292865.3333333334,0,2,0,12,26,0,1,1,1.0769230769230769,298.8888888888889,48.61538461538461,531.2857142857143,0,0,0,6997,5,1749250000,0,23,0,275,8192,123,6,20,154195.0,107741.86024939425,230380,78010,58646971.0,99478.61040444823,58717313,58576629,-1,-1,117695843,BENIGN,-1
24,25,172.31.66.11-31.13.65.36-49836-443-6,172.31.66.11,49836,31.13.65.36,443,6,2018-02-22 12:31:29.197251,118247403,18,17,901,4047,275,0,50.05555555555555,84.24576946768671,1410,0,238.0588235294118,452.8047965995164,41.84447078300739,0.2959895871878049,3477864.794117647,13993541.209354928,58700565,1,118247403,6955729.5882352935,19446713.950090624,58700565,125,118225043,7389065.1875,20008327.742298443,58723013,1,7,11,0,0,0,0,408,352,0.1522232162680139,0.1437663709197909,0,1410,141.37142857142854,330.3379807297445,109123.18151260504,0,2,0,18,34,0,1,1,0.9444444444444444,141.37142857142857,50.05555555555556,238.05882352941177,0,0,0,0,0,0,0,25,0,115,8192,123,7,20,454927.0,509336.085556482,815082,94772,58621106.5,112371.28834582256,58700565,58541648,-1,-1,118247403,BENIGN,-1
25,26,172.31.66.11-52.84.27.109-49845-443-6,172.31.66.11,49845,52.84.27.109,443,6,2018-02-22 12:31:31.724381,117911113,15,16,1035,8466,403,0,69.0,114.47894379067516,1460,0,529.1249999999999,650.9239458902503,80.57764665490012,0.26290990909398,3930370.433333333,14889858.340564832,58773618,0,117911113,8422222.357142856,21303490.508081246,58773618,27,117894798,7859653.200000001,20679285.281472187,58797291,0,7,9,0,0,0,0,324,332,0.1272144721422483,0.1356954369517315,0,1460,306.4838709677419,522.1139639943078,272602.9913978494,0,2,0,16,30,0,1,1,1.0666666666666669,306.48387096774195,69.0,529.125,0,0,0,7011,5,1752750000,0,33,0,273,8192,127,7,20,121623.5,48682.18056435024,156047,87200,58706385.0,95081.8204390303,58773618,58639152,-1,-1,117911113,BENIGN,-1
26,27,172.31.66.11-172.217.5.238-49850-443-6,172.31.66.11,49850,172.217.5.238,443,6,2018-02-22 12:31:32.369076,118274293,14,15,1724,1396,803,0,123.14285714285714,238.8307598868535,494,0,93.06666666666666,160.38902111814917,26.379358699696475,0.2451927571446147,4224081.892857142,15341558.02957832,58654728,1,118274293,9098022.53846154,21955066.844228357,58654728,181,118263105,8447364.642857142,21258632.59951228,58810994,1,8,9,0,0,0,0,304,312,0.1183689172422277,0.1268238399023869,0,803,107.58620689655176,198.9451678301226,39579.17980295565,0,2,0,17,28,0,1,1,1.0714285714285714,107.58620689655172,123.14285714285714,93.06666666666666,0,0,0,0,0,0,0,59,0,48,8192,182,8,20,473146.5,448587.8348779646,790346,155947,58540288.0,161842.600077977,58654728,58425848,-1,-1,118274293,BENIGN,-1
27,28,172.31.66.11-108.174.11.1-49854-443-6,172.31.66.11,49854,108.174.11.1,443,6,2018-02-22 12:31:32.455943,117178292,15,15,1060,4229,402,0,70.66666666666664,116.55879366633984,1460,0,281.9333333333333,524.381876480254,45.13634658542386,0.2560201167636067,4040630.7586206896,15040658.83574056,58639081,0,117178292,8369878.0,21171314.025972147,58639081,28,117160995,8368642.499999999,21208733.543507844,58795281,0,7,10,0,0,0,0,324,312,0.1280100583818033,0.1280100583818033,0,1460,176.3,388.3929888567808,150849.11379310346,0,2,0,17,29,0,1,2,1.0,176.3,70.66666666666667,281.93333333333334,0,0,0,0,0,0,0,35,0,140,8192,16,7,20,120875.0,49843.95700583974,156120,85630,58341328.5,421085.623730495,58639081,58043576,-1,-1,117178292,BENIGN,-1
28,29,172.31.66.11-13.89.188.5-49671-443-6,172.31.66.11,49671,13.89.188.5,443,6,2018-02-22 12:31:23.235814,132346,2,1,72,124,72,0,36.0,50.91168824543142,124,124,124.0,0.0,1480.9665573572304,22.66785546975353,66173.0,25358.263386911967,84104,48242,132346,132346.0,0.0,132346,132346,0,0.0,0.0,0,0,1,1,0,0,0,0,40,20,15.11190364650235,7.555951823251175,0,124,65.33333333333334,62.26823695378996,3877.333333333333,0,0,0,2,3,0,0,0,0.5,65.33333333333333,36.0,124.0,0,0,0,0,0,0,0,24,0,41,254,7787,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,360360490,BENIGN,-1
29,30,172.31.66.11-209.85.203.154-49856-443-6,172.31.66.11,49856,209.85.203.154,443,6,2018-02-22 12:31:33.123396,117522377,15,13,998,3521,352,0,66.53333333333333,101.86606519393608,1430,0,270.84615384615387,458.4886123910906,38.45225152312908,0.2382524989262257,4352680.62962963,15562038.891556676,58654659,1,117522377,8394455.5,21181700.73187375,58654659,26,117272658,9772721.5,22746349.00156026,58810869,1,8,9,0,0,0,0,312,272,0.1276352672819066,0.1106172316443191,0,1430,161.39285714285717,331.0214650403511,109575.21031746035,0,2,0,17,27,0,1,1,0.8666666666666667,161.39285714285714,66.53333333333333,270.84615384615387,0,0,0,551,4,475820,0,35,0,125,8192,180,8,20,293032.0,193710.48849249232,430006,156058,58343221.0,440439.843438352,58654659,58031783,-1,-1,117522377,BENIGN,-1
30,31,172.31.66.11-52.179.17.38-123-123-17,172.31.66.11,123,52.179.17.38,123,17,2018-02-22 12:32:06.119251,65672594,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.923593972852664,0.0609082077677638,21890864.666666664,37883446.73010037,65634901,18525,65654069,65654069.0,0.0,65654069,65654069,65653426,65653426.0,0.0,65653426,65653426,0,0,0,0,0,0,16,16,0.0304541038838819,0.0304541038838819,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,19168.0,0.0,19168,19168,65634901.0,0.0,65634901,65634901,-1,-1,0,BENIGN,-1
31,32,172.31.66.11-205.186.147.63-49895-443-6,172.31.66.11,49895,205.186.147.63,443,6,2018-02-22 12:36:24.550123,11601,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,172.39893112662702,11601.0,0.0,11601,11601,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,32,20,86.19946556331351,86.19946556331351,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11601,BENIGN,-1
