,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
10,11,172.31.66.11-23.49.179.103-49704-443-6,172.31.66.11,49704,23.49.179.103,443,6,2018-02-15 12:24:19.045548,116539715,12,11,625,3628,192,0,52.083333333333336,72.10656045469136,1460,0,329.81818181818187,567.7634750812733,36.49399691770312,0.1973576132394008,5297259.7727272725,17078194.687589213,58077553,3,116539715,10594519.545454543,23490246.790588364,58166153,69,116449883,11644988.3,24498133.086909715,58127263,3,6,5,0,0,0,0,252,232,0.1029691895162091,0.0943884237231917,0,1460,184.9130434782609,411.3969453463604,169247.44664031622,0,2,0,11,22,0,1,1,0.9166666666666666,184.91304347826087,52.083333333333336,329.8181818181818,0,0,0,0,0,0,0,27,0,157,8192,980,6,20,161603.5,118257.2451924194,245224,77983,58061507.0,22692.470821838684,58077553,58045461,-1,-1,116539715,BENIGN,-1
11,12,172.31.66.11-66.235.147.240-49705-443-6,172.31.66.11,49705,66.235.147.240,443,6,2018-02-15 12:24:19.052672,116516902,14,12,1326,4025,694,0,94.71428571428572,185.74731743437357,1460,0,335.4166666666667,557.0336138597894,45.92466765036372,0.2231435916481885,4660676.08,16093024.53106999,58218619,5,116516902,8962838.615384616,21821972.752531476,58218619,27,116445028,10585911.636363637,23532395.923656125,58244008,15,7,7,0,0,0,0,292,244,0.1201542416567169,0.1029893499914716,0,1460,205.80769230769232,411.63304233074086,169441.76153846152,0,2,0,14,25,0,1,2,0.8571428571428571,205.80769230769232,94.71428571428572,335.4166666666667,0,0,0,0,0,0,0,51,0,154,8192,18044,7,20,87502.5,13544.630393628318,97080,77925,58132068.5,122400.89093017257,58218619,58045518,-1,-1,116516902,BENIGN,-1
12,13,172.31.66.11-104.244.43.48-49702-443-6,172.31.66.11,49702,104.244.43.48,443,6,2018-02-15 12:24:18.926533,116627487,14,11,883,4684,251,0,63.07142857142856,87.61407007282149,1460,0,425.8181818181818,595.849279294994,47.73317288402176,0.2143577011138034,4859478.624999999,16397968.13285628,58139196,1,116627487,8971345.153846156,21804059.72869671,58139196,86,116565346,11656534.6,24527009.017748915,58263022,1,7,6,0,0,0,0,292,232,0.1200403126237299,0.0943173884900735,0,1460,222.68,431.11867275728144,185863.30999999997,0,2,0,13,24,0,1,1,0.7857142857142857,222.68,63.07142857142857,425.8181818181818,0,0,0,0,0,0,0,35,0,187,8192,64,7,20,182465.5,169993.41994471432,302669,62262,58100191.5,55160.692893581385,58139196,58061187,-1,-1,116627487,BENIGN,-1
13,14,172.31.66.11-199.16.156.75-49724-443-6,172.31.66.11,49724,199.16.156.75,443,6,2018-02-15 12:24:20.429208,117156005,18,15,1066,5445,281,0,59.22222222222224,87.68698042439205,1460,0,363.00000000000006,513.2955149952957,55.575469648354776,0.2816757024106447,3661125.15625,14332707.177631125,58547405,5,117156005,6891529.705882353,19348401.314866982,58547405,24,117078195,8362728.214285713,21176490.36250234,58570213,27,8,11,0,0,0,0,384,312,0.153641292223988,0.1280344101866566,0,1460,197.3030303030303,378.0852652551145,142948.4678030303,0,2,0,19,32,0,1,1,0.8333333333333334,197.3030303030303,59.22222222222222,363.0,667,4,53067,1195,6,4634,0,32,0,165,8192,131,8,20,242632.5,233057.44533161772,407429,77836,58296466.5,354880.63002156094,58547405,58045528,-1,-1,117156005,BENIGN,-1
14,15,172.31.66.11-54.183.87.31-49748-443-6,172.31.66.11,49748,54.183.87.31,443,6,2018-02-15 12:24:21.943400,116641785,17,15,1279,7419,358,0,75.23529411764706,114.4303988303396,1460,0,494.6,611.6860539291611,74.57018940510899,0.274344224070302,3762638.225806451,14515560.457948811,58244686,5,116641785,7290111.5625,19848761.632897563,58244686,26,116563821,8325987.214285715,21130157.68595681,58294831,14,8,9,0,0,0,0,352,312,0.1457453690373479,0.1285988550329541,0,1460,271.81249999999994,470.04409110278704,220941.4475806452,0,2,0,17,31,0,1,1,0.8823529411764706,271.8125,75.23529411764706,494.6,958,4,292073,3500,4,133562,0,39,0,231,8192,122,8,20,144696.0,94523.20608189292,211534,77858,58137277.5,151898.5574141506,58244686,58029869,-1,-1,116641785,BENIGN,-1
15,16,172.31.66.11-54.183.87.31-49703-443-6,172.31.66.11,49703,54.183.87.31,443,6,2018-02-15 12:24:18.928424,119656775,22,25,1536,16177,349,0,69.81818181818181,112.86470466200475,1460,0,647.08,658.530049934448,148.03173493519276,0.3927901282647806,2601234.239130434,11947945.142997311,58029884,1,119656775,5697941.666666668,17397372.18481227,58029884,26,119578977,4982457.375,16390532.607240902,58222151,1,9,12,0,0,0,0,452,512,0.1838592089750037,0.2089309192897769,0,1460,376.8723404255319,562.8905452727438,316845.7659574468,0,2,0,21,46,0,1,1,1.1363636363636365,376.8723404255319,69.81818181818181,647.08,0,0,0,7052,5,5231454,0,32,0,344,8192,126,9,20,1790817.5,2422527.326248457,3503803,77832,57998660.0,44157.40427153752,58029884,57967436,-1,-1,119656775,BENIGN,-1
16,17,172.31.66.11-209.85.202.157-49719-443-6,172.31.66.11,49719,209.85.202.157,443,6,2018-02-15 12:24:20.281169,119413405,18,19,1099,3931,283,0,61.055555555555536,83.4565559559352,1430,0,206.8947368421053,425.8304167854254,42.12257409459181,0.3098479605367588,3317039.0277777785,13449037.19945708,58013783,9,119413405,7024317.94117647,19209567.494217467,58148773,173,119241838,6624546.555555556,18734145.011630807,58108766,19,10,10,0,0,0,0,372,392,0.1507368456665313,0.1591111148702275,0,1430,135.94594594594597,315.3026716898776,99415.77477477472,0,2,0,20,36,0,1,1,1.0555555555555556,135.94594594594594,61.05555555555556,206.8947368421053,0,0,0,0,0,0,0,29,0,106,8192,180,10,20,1638119.5,2095899.147669205,3120144,156095,57982786.5,43835.67068609764,58013783,57951790,-1,-1,119413405,BENIGN,-1
17,18,172.31.66.11-31.13.71.7-49739-443-6,172.31.66.11,49739,31.13.71.7,443,6,2018-02-15 12:24:21.520669,118085311,27,40,936,34175,204,0,34.666666666666664,65.41641760527469,1410,0,854.3750000000001,634.1969963096681,297.33588117492445,0.5673864042243154,1789171.378787879,10036376.289210772,58229132,0,118085311,4541742.730769231,15776371.699215945,58229132,26,118068898,3027407.641025641,12982875.020449072,58245610,0,8,16,0,0,0,0,600,812,0.2286482524486047,0.3387381517757107,0,1410,524.0447761194029,635.1839016173291,403458.5888738128,0,2,0,24,66,0,1,1,1.4814814814814814,524.044776119403,34.666666666666664,854.375,0,0,0,15197,12,360349,0,13,0,510,8192,123,8,20,874163.0,1118889.000996971,1665337,82989,58127015.0,144415.24634885334,58229132,58024898,-1,-1,118085311,BENIGN,-1
18,19,172.31.66.11-216.58.211.162-49743-443-6,172.31.66.11,49743,216.58.211.162,443,6,2018-02-15 12:24:21.809914,117884672,19,22,1716,6562,620,0,90.31578947368422,163.45575433655125,1430,0,298.27272727272725,461.2920964729379,70.22117345332225,0.3477975491164788,2947116.8000000003,12771205.271493187,57951844,0,117884672,6549148.444444444,18712064.70191389,58009423,27,117713245,5605392.6190476185,17432814.172473766,58108037,0,10,14,0,0,0,0,392,452,0.1611744739808072,0.1866230751356715,0,1430,201.9024390243903,367.0973171298075,134760.44024390244,0,2,0,24,40,0,1,1,1.1578947368421053,201.90243902439025,90.3157894736842,298.27272727272725,0,0,0,1796,4,99098,0,41,0,160,8192,186,10,20,943899.0,1114206.5398919538,1731762,156036,57912667.0,55404.64473309075,57951844,57873490,-1,-1,117884672,BENIGN,-1
19,20,172.31.66.11-151.101.202.2-49752-443-6,172.31.66.11,49752,151.101.202.2,443,6,2018-02-15 12:24:22.253012,117332142,14,14,1659,8088,1067,0,118.5,280.71550065447457,1460,0,577.7142857142858,686.7649277111243,83.07186618991409,0.2386387866335892,4345634.888888889,15571090.468700156,58689483,1,117332142,9025549.384615384,21899120.12521825,58689483,22,117270177,9020782.846153846,21931932.63000022,58765750,1,7,6,0,0,0,0,292,292,0.1193193933167946,0.1193193933167946,0,1460,348.1071428571428,565.4221195535449,319702.1732804232,0,2,0,13,27,0,1,1,1.0,348.10714285714283,118.5,577.7142857142857,0,0,0,7268,5,87566265,0,59,0,288,8192,66,7,20,267479.0,290222.07884308184,472697,62261,58367559.5,455268.5797466151,58689483,58045636,-1,-1,117332142,BENIGN,-1
20,21,172.31.66.11-74.125.135.104-49753-443-6,172.31.66.11,49753,74.125.135.104,443,6,2018-02-15 12:24:22.380360,118267266,21,22,1781,4363,684,0,84.80952380952382,169.49531528854098,1430,0,198.31818181818176,410.0890015319713,51.95013132374261,0.3635832758660371,2815887.285714286,12584132.46761074,58836302,0,118267266,5913363.299999999,17975956.23086829,58947055,30,118158251,5626583.380952381,17581407.243861247,58907167,0,10,14,0,0,0,0,432,452,0.1775639254229483,0.1860193504430888,0,1430,142.8837209302326,317.90371478096847,101062.77187153934,0,2,0,24,42,0,1,1,1.0476190476190477,142.88372093023256,84.80952380952381,198.3181818181818,0,0,0,364,4,3573529,0,41,0,101,8192,187,10,20,661621.5,781342.3866094173,1214114,109129,58417436.0,592365.9780169688,58836302,57998570,-1,-1,118267266,BENIGN,-1
21,22,172.31.66.11-216.58.211.174-49760-443-6,172.31.66.11,49760,216.58.211.174,443,6,2018-02-15 12:24:22.989975,116704607,19,17,1567,4022,519,0,82.47368421052629,147.02545827208618,1430,0,236.5882352941176,458.3651735820918,47.8901402752678,0.3084711128841726,3334417.342857143,13646133.5963531,57983026,1,116704607,6483589.277777777,18730101.25962216,57983026,29,116533237,7283327.3125,19835452.56475352,58107899,1,9,12,0,0,0,0,392,352,0.1628041984666466,0.1456669144175259,0,1430,155.25000000000003,336.5275089583529,113250.76428571428,0,2,0,21,35,0,1,1,0.8947368421052632,155.25,82.47368421052632,236.58823529411765,1190,4,64244,485,4,610831,0,43,0,111,8192,184,9,20,299098.5,202402.95215361856,442219,155978,57967469.0,22000.92038983824,57983026,57951912,-1,-1,116704607,BENIGN,-1
22,23,172.31.66.11-216.58.211.166-49718-443-6,172.31.66.11,49718,216.58.211.166,443,6,2018-02-15 12:24:20.269208,119425342,26,30,1670,7634,465,0,64.23076923076923,107.9056282840919,1430,0,254.46666666666675,404.19735136511554,77.90641286168558,0.4689122012311256,2171369.8545454545,10969745.477946782,58279981,1,119425342,4777013.68,16055860.330505438,58279981,27,119254062,4112209.0344827594,15003125.02348565,58427130,1,12,20,0,0,0,0,544,612,0.2177092362858797,0.2512029649452458,0,1430,166.14285714285714,317.1764882133048,100600.92467532468,0,2,0,32,55,0,1,1,1.1538461538461535,166.14285714285714,64.23076923076923,254.46666666666667,903,4,144781,1380,4,9088,0,29,0,136,8192,193,12,20,1510993.5,1916429.7897498095,2866114,155873,58115982.5,231928.90290884403,58279981,57951984,-1,-1,119425342,BENIGN,-1
23,24,172.31.66.11-31.13.65.36-49762-443-6,172.31.66.11,49762,31.13.65.36,443,6,2018-02-15 12:24:23.238667,117395821,20,19,2208,4400,1241,0,110.4,281.2312028806267,1410,0,231.57894736842104,427.55406620936697,56.28820467127191,0.3322094404024824,3089363.710526315,13188300.46157506,58589438,6,117395821,6178727.421052631,18367832.200613413,58589438,28,117373299,6520738.833333333,18846229.056230843,58611981,17,8,13,0,0,0,0,448,392,0.1703638155910166,0.1618456248114658,0,1410,169.4358974358974,360.4183092253103,129901.35762483136,0,2,0,21,38,0,1,1,0.95,169.43589743589743,110.4,231.57894736842104,0,0,0,526,4,3834,0,56,0,112,8192,133,8,20,349706.0,357613.5977308469,602577,96835,58300165.5,409093.0927215712,58589438,58010893,-1,-1,117395821,BENIGN,-1
24,25,172.31.66.11-199.59.150.10-49768-443-6,172.31.66.11,49768,199.59.150.10,443,6,2018-02-15 12:24:23.818777,116844470,18,18,1287,5008,420,0,71.5,116.86102857668162,1460,0,278.22222222222223,470.7074219981909,53.87503576335277,0.3081018725148053,3338413.4285714286,13684854.580722837,58269867,1,116844470,6873204.117647059,19295936.796977267,58295420,29,116719534,6865854.94117647,19331467.554274376,58344997,1,8,12,0,0,0,0,372,372,0.1540509362574026,0.1540509362574026,0,1460,174.86111111111106,353.8918440732809,125239.43730158734,0,2,0,20,35,0,1,1,1.0,174.86111111111111,71.5,278.22222222222223,959,4,40965,1079,7,93419,0,35,0,139,8192,131,8,20,233431.5,153656.42487218033,342083,124780,58126404.5,202886.6131919501,58269867,57982942,-1,-1,116844470,BENIGN,-1
25,26,172.31.66.11-209.85.202.95-49773-443-6,172.31.66.11,49773,209.85.202.95,443,6,2018-02-15 12:24:41.824450,117900752,16,17,1252,5801,602,0,78.25,153.5840703545347,1430,0,341.2352941176472,534.771742125994,59.821501392968216,0.2798964335698215,3684398.5,14358827.616623092,58868525,2,117900752,7860050.133333334,20555339.13637115,59005633,29,117744819,7359051.1875,19981456.939346217,58965344,2,8,10,0,0,0,0,332,352,0.1357073617308225,0.1441890718389989,0,1430,213.7272727272727,414.5619128012781,171861.57954545453,0,2,0,18,32,0,1,1,1.0625,213.72727272727272,78.25,341.2352941176471,0,0,0,2113,5,370636,0,37,0,175,8192,181,8,20,454432.5,421980.8209154772,752818,156047,58417975.0,637173.920527198,58868525,57967425,-1,-1,117900752,BENIGN,-1
26,27,172.31.66.11-13.65.245.138-123-123-17,172.31.66.11,123,13.65.245.138,123,17,2018-02-15 12:27:07.037282,64058832,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9972447827334725,0.0624425996402806,21352944.0,36907426.28375676,63969969,44377,64014455,64014455.0,0.0,64014455,64014455,64014346,64014346.0,0.0,64014346,64014346,0,0,0,0,0,0,16,16,0.0312212998201403,0.0312212998201403,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,44486.0,0.0,44486,44486,63969969.0,0.0,63969969,63969969,-1,-1,0,BENIGN,-1
27,28,172.31.66.11-13.89.187.212-49674-443-6,172.31.66.11,49674,13.89.187.212,443,6,2018-02-15 12:26:48.070201,76637,2,1,72,124,72,0,36.0,50.91168824543142,124,124,124.0,0.0,2557.5113848402207,39.14558242102379,38318.5,17317.752178039736,50564,26073,76637,76637.0,0.0,76637,76637,0,0.0,0.0,0,0,1,1,0,0,0,0,40,20,26.097054947349196,13.048527473674596,0,124,65.33333333333334,62.26823695378996,3877.333333333333,0,0,0,2,3,0,0,0,0.5,65.33333333333333,36.0,124.0,0,0,0,0,0,0,0,24,0,41,254,7700,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,76637,BENIGN,-1
28,29,172.31.66.11-13.65.245.138-123-123-17,172.31.66.11,123,13.65.245.138,123,17,2018-02-15 12:29:15.064597,64058290,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9972701425529777,0.0624431279698537,21352763.333333336,36907105.56571819,63969418,44361,64013929,64013929.0,0.0,64013929,64013929,64013779,64013779.0,0.0,64013779,64013779,0,0,0,0,0,0,16,16,0.0312215639849268,0.0312215639849268,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,44511.0,0.0,44511,44511,63969418.0,0.0,63969418,63969418,-1,-1,0,BENIGN,-1
29,30,172.31.66.11-13.33.81.58-49806-443-6,172.31.66.11,49806,13.33.81.58,443,6,2018-02-15 12:28:39.099680,118040649,13,12,639,3903,206,0,49.15384615384615,72.97698969977472,1460,0,325.25000000000006,551.6443394731131,38.47827031178048,0.2117914482154363,4918360.375,16620401.347234054,58935997,7,118040649,9836720.75,22908728.292764664,58935997,111,117963493,10723953.909090908,23837420.32804528,59014481,17,6,6,0,0,0,0,272,252,0.1101315530720269,0.1016598951434094,0,1460,181.68000000000004,402.440649868607,161958.47666666674,0,2,0,12,24,0,1,1,0.9230769230769232,181.68,49.15384615384615,325.25,0,0,0,0,0,0,0,25,0,156,8192,123,6,20,100034.5,31209.57200123065,122103,77966,58881312.0,77336.2686583727,58935997,58826627,-1,-1,118040649,BENIGN,-1
