,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
10,11,172.31.66.11-54.192.193.78-49740-443-6,172.31.66.11,49740,54.192.193.78,443,6,2018-02-20 12:34:27.334609,116794875,13,12,639,3903,206,0,49.15384615384615,72.97698969977472,1460,0,325.25000000000006,551.6443394731131,38.88869267594147,0.2140504880886254,4866453.124999999,16451118.822049486,58342298,1,116794875,9732906.25,22676243.346977983,58342298,294,116732622,10612056.545454549,23589728.005979463,58404699,1,6,6,0,0,0,0,272,252,0.1113062538060852,0.1027442342825402,0,1460,181.68000000000004,402.44064986860695,161958.4766666667,0,2,0,12,24,0,1,1,0.9230769230769232,181.68,49.15384615384615,325.25,0,0,0,0,0,0,0,25,0,156,8192,123,6,20,86497.0,34223.9682094289,110697,62297,58279779.5,88414.51059922234,58342298,58217261,-1,-1,116794875,BENIGN,-1
11,12,172.31.66.11-23.218.38.23-49735-443-6,172.31.66.11,49735,23.218.38.23,443,6,2018-02-20 12:34:26.697146,118463544,70,60,5373,10310,324,0,76.75714285714288,73.20280261410083,1460,0,171.8333333333334,259.49606748378284,132.38671974898878,1.097384018833676,918322.046511628,7253179.056780897,58654929,2,118463544,1716862.9565217393,9881140.696237236,58654929,27,118386010,2006542.5423728812,10685874.132371256,58728195,2,41,51,0,0,0,0,1412,1212,0.5908990870642871,0.5064849317693889,0,1460,120.63846153846156,189.54752339590655,35928.26362552175,0,2,0,92,129,0,1,1,0.8571428571428571,120.63846153846154,76.75714285714285,171.83333333333334,1479,11,295073,1386,9,126422,0,41,0,79,8192,1549,41,20,701998.5,882785.3396520017,1326222,77775,58490837.5,232060.42477014472,58654929,58326746,-1,-1,118463544,BENIGN,-1
12,13,172.31.66.11-216.58.211.162-49753-443-6,172.31.66.11,49753,216.58.211.162,443,6,2018-02-20 12:34:28.698978,117555483,16,15,880,3816,233,0,55.00000000000001,79.1875411075926,1430,0,254.40000000000003,470.0498149892504,39.94709459872663,0.2637052667292431,3918516.1,14800050.446251642,58479982,1,117555483,7837032.199999999,20545791.853853658,58635716,18,117399397,8385671.214285714,21227018.92930805,58575416,1,8,9,0,0,0,0,332,312,0.136105944118319,0.127599322610924,0,1430,151.48387096774195,341.32768917544536,116504.59139784944,0,2,0,17,30,0,1,1,0.9375,151.48387096774192,55.0,254.4,0,0,0,664,4,51155,0,28,0,123,8192,180,8,20,335454.5,253584.75518946323,514766,156143,58364190.5,163753.90970752423,58479982,58248399,-1,-1,117555483,BENIGN,-1
13,14,172.31.66.11-23.111.9.32-49757-443-6,172.31.66.11,49757,23.111.9.32,443,6,2018-02-20 12:34:28.975441,117185253,36,62,851,77865,224,0,23.63888888888888,58.69444012500077,1460,0,1255.8870967741937,482.10267272012936,671.722746547298,0.8362827018857056,1208095.3917525774,8351215.43882221,58592292,0,117185253,3348150.0857142857,13767532.466815729,58592292,12,117122957,1920048.475409836,10509606.342086677,58659187,0,7,7,0,0,0,0,732,1252,0.3072058904886265,0.5290768113970791,0,1460,803.2244897959184,709.8825593391211,503933.2480538609,0,2,0,14,97,0,1,1,1.7222222222222223,803.2244897959183,23.63888888888889,1255.8870967741937,0,0,0,38723,27,2824022,0,8,0,794,8192,32,7,20,94181.0,45048.35881583257,126035,62327,58467253.5,176831.14251878826,58592292,58342215,-1,-1,117185253,BENIGN,-1
14,15,172.31.66.11-209.85.202.148-49751-443-6,172.31.66.11,49751,209.85.202.148,443,6,2018-02-20 12:34:28.551941,117702498,16,17,1085,4538,435,0,67.8125,116.91433829945753,1430,0,266.94117647058823,464.0529967832655,47.77298779164398,0.2803678814021432,3678203.062500001,14370222.133185094,58665030,3,117702498,7846833.199999999,20567166.390833683,58760005,28,117546522,7346657.625,20000503.885969,58760119,3,8,9,0,0,0,0,332,352,0.1359359424980088,0.1444319389041344,0,1430,170.3939393939394,352.5526502696033,124293.3712121212,0,2,0,17,32,0,1,1,1.0625,170.3939393939394,67.8125,266.94117647058823,0,0,0,1161,4,58636,0,32,0,137,8192,180,8,20,316435.0,226914.80872345023,476888,155982,58456789.0,294497.2464421357,58665030,58248548,-1,-1,117702498,BENIGN,-1
15,16,172.31.66.11-172.217.15.72-49748-443-6,172.31.66.11,49748,172.217.15.72,443,6,2018-02-20 12:34:28.198782,116946313,29,38,864,36040,217,0,29.793103448275865,62.54106040397142,1430,0,948.4210526315792,653.4798589331537,315.56360395902345,0.5729124611222245,1771913.8333333333,10061553.763614548,58342236,0,116946313,4176654.035714286,15281275.15990715,58342236,9,116884078,3159029.1351351347,13361268.293256965,58404523,0,8,9,0,0,0,0,652,772,0.2479770354111121,0.3249354257111124,0,1430,550.8059701492537,671.8330925209337,451359.7042062416,0,2,0,17,66,0,1,1,1.3103448275862069,550.8059701492538,29.79310344827586,948.421052631579,0,0,0,32676,24,2831297,0,12,0,537,8192,180,8,20,186300.5,175408.4436750409,310333,62268,58255672.5,122419.2757064834,58342236,58169109,-1,-1,116946313,BENIGN,-1
16,17,172.31.66.11-72.21.91.110-49746-443-6,172.31.66.11,49746,72.21.91.110,443,6,2018-02-20 12:34:28.181934,116963181,16,15,886,5291,258,0,55.375,85.01284216712986,1460,0,352.7333333333333,543.4151881081965,52.811491164899145,0.2650406712177228,3898772.7,14778206.604910444,58342260,8,116963181,7797545.4,20489473.180375524,58342260,54,116901349,8350096.357142857,21174546.21743668,58404935,24,7,9,0,0,0,0,332,312,0.1367951851446311,0.1282454860730916,0,1460,199.25806451612905,405.2639442587127,164238.864516129,0,2,0,16,30,0,1,1,0.9375,199.25806451612905,55.375,352.7333333333333,0,0,0,4574,4,2962435,0,28,0,170,8192,292,7,20,186202.5,175310.86293923718,310166,62239,58264215.0,110372.2974754082,58342260,58186170,-1,-1,116963181,BENIGN,-1
17,18,172.31.66.11-108.161.188.192-49752-443-6,172.31.66.11,49752,108.161.188.192,443,6,2018-02-20 12:34:28.698805,117461907,15,13,864,6284,237,0,57.6,83.20353701272904,1460,0,483.3846153846153,639.4712058231574,60.85377108682562,0.23837515255052,4350441.0,15609508.601189636,58670525,1,117461907,8390136.214285713,21232359.96150013,58670525,21,117399419,9783284.916666668,22789370.81311693,58739622,1,7,7,0,0,0,0,312,272,0.1277009745806357,0.1106741779698843,0,1460,255.2857142857142,481.762724534934,232095.3227513227,0,2,0,14,27,0,1,1,0.8666666666666667,255.28571428571428,57.6,483.38461538461536,0,0,0,4642,4,160068965,0,30,0,224,8192,32,7,20,193395.0,185482.59398660564,324551,62239,58506408.0,232096.48721598525,58670525,58342291,-1,-1,117461907,BENIGN,-1
18,19,172.31.66.11-104.16.83.55-49761-443-6,172.31.66.11,49761,104.16.83.55,443,6,2018-02-20 12:34:29.157039,117019245,14,13,589,5667,189,0,42.07142857142857,65.98072479107853,1460,0,435.923076923077,625.1882998396645,53.46129177298999,0.230731278432022,4500740.192307692,15857466.67198335,58404930,2,117019245,9001480.384615386,21908546.107266683,58404930,50,116941452,9745121.0,22733184.860478967,58423807,2,6,6,0,0,0,0,292,272,0.1196384406684558,0.1110928377635661,0,1460,231.70370370370367,472.0062593143324,222789.9088319088,0,2,0,12,26,0,1,1,0.9285714285714286,231.7037037037037,42.07142857142857,435.9230769230769,0,0,0,5210,4,77761194,0,21,0,209,8192,31,6,20,104873.0,38272.86163850307,131936,77810,58365825.5,55302.1142498187,58404930,58326721,-1,-1,117019245,BENIGN,-1
19,20,172.31.66.11-31.13.65.36-49764-443-6,172.31.66.11,49764,31.13.65.36,443,6,2018-02-20 12:34:29.618274,117573674,21,20,3293,4423,1054,0,156.80952380952382,313.3810171416927,1410,0,221.15,417.57889579159325,65.6269361796077,0.3487175198760906,2939341.850000001,12888930.451101948,58501020,7,117573674,5878683.700000001,17966742.358615965,58501020,27,117495845,6183991.842105264,18423421.277952768,58523580,20,10,14,0,0,0,0,432,412,0.178611412619461,0.1701061072566295,0,1410,188.1951219512196,364.6789834575195,132990.76097560977,0,2,0,24,40,0,1,1,0.9523809523809524,188.1951219512195,156.8095238095238,221.15,0,0,0,0,0,0,0,80,0,107,8192,144,10,20,333993.5,362131.30295584776,590059,77928,58413843.5,123286.18862021812,58501020,58326667,-1,-1,117573674,BENIGN,-1
20,21,172.31.66.11-216.58.211.162-49760-443-6,172.31.66.11,49760,216.58.211.162,443,6,2018-02-20 12:34:29.076193,117178272,16,17,1214,4972,564,0,75.87499999999999,144.9987930984255,1430,0,292.47058823529414,467.1406530220661,52.79135708708864,0.2816221765072623,3661821.0,14309015.014650203,58248492,7,117178272,7811884.8,20479960.061252423,58261683,27,117022224,7313889.0,19915913.75207974,58404544,18,8,10,0,0,0,0,332,352,0.1365440855792787,0.1450780909279836,0,1430,187.4545454545455,362.0073454804725,131049.31818181818,0,2,0,18,32,0,1,1,1.0625,187.45454545454547,75.875,292.47058823529414,0,0,0,2001,5,83274,0,36,0,150,8192,180,8,20,303654.0,208781.7624267024,451285,156023,58207428.0,58073.26572528877,58248492,58166364,-1,-1,117178272,BENIGN,-1
21,22,172.31.66.11-209.85.202.101-49747-443-6,172.31.66.11,49747,209.85.202.101,443,6,2018-02-20 12:34:28.198645,119071417,27,34,1753,24310,678,0,64.92592592592592,139.11393391636443,1430,0,715.0000000000002,668.7284179468501,218.8854441868278,0.5122975902772703,1984523.6166666665,10593587.521604316,58857936,1,119071417,4579669.884615385,15910084.388429232,58992732,73,118915367,3603495.9696969697,14206702.1998071,58953324,1,12,13,0,0,0,0,552,692,0.2267546711063327,0.2855429191709375,0,1430,427.2622950819671,600.2835691470973,360340.36338797794,0,2,0,25,60,0,1,1,1.2592592592592593,427.2622950819672,64.92592592592592,715.0,0,0,0,19840,15,457058,0,28,0,398,8192,185,12,20,904428.0,1058383.287944401,1652818,156038,58553246.5,430896.0232126772,58857936,58248557,-1,-1,119071417,BENIGN,-1
22,23,172.31.66.11-173.194.204.155-49766-443-6,172.31.66.11,49766,173.194.204.155,443,6,2018-02-20 12:34:29.793235,117398696,16,13,1010,3952,364,0,63.12500000000001,102.14687138299112,1430,0,304.0,460.1027059255357,42.26622755673538,0.24702148310063,4192810.5714285714,15359256.357620148,58819166,6,117398696,7826579.733333333,20607029.89935113,58837939,29,117320548,9776712.333333334,22815461.010068413,58838015,15,8,9,0,0,0,0,332,272,0.1362877148141407,0.1107337682864893,0,1430,171.10344827586206,333.43411694790257,111178.31034482757,0,2,0,17,28,0,1,1,0.8125,171.10344827586206,63.125,304.0,0,0,0,981,4,937858,0,34,0,136,8192,180,8,20,87432.5,13554.52988856493,97017,77848,58572956.0,348193.52119187976,58819166,58326746,-1,-1,117398696,BENIGN,-1
23,24,172.31.66.11-108.177.98.105-49762-443-6,172.31.66.11,49762,108.177.98.105,443,6,2018-02-20 12:34:29.438482,117784689,19,18,1417,4452,628,0,74.57894736842104,148.3353242523595,1430,0,247.3333333333333,443.1596445844717,49.828208146816095,0.3141325100412669,3271796.916666667,13583234.50771368,58690497,0,117784689,6543593.833333334,18904487.66657624,58717390,18,117675707,6922100.411764706,19443204.278154463,58753436,0,9,12,0,0,0,0,392,372,0.16131128894011,0.1528212211011568,0,1430,158.62162162162164,333.7728228860122,111404.29729729728,0,2,0,21,36,0,1,1,0.9473684210526316,158.6216216216216,74.57894736842105,247.33333333333331,0,0,0,527,4,118187,0,38,0,120,8192,186,9,20,344780.0,333331.55086490087,580481,109079,58493007.5,279292.3293262814,58690497,58295518,-1,-1,117784689,BENIGN,-1
24,25,172.31.66.11-31.13.65.7-49754-443-6,172.31.66.11,49754,31.13.65.7,443,6,2018-02-20 12:34:28.699116,117477183,35,49,1046,48669,212,0,29.885714285714283,60.91979849555887,1410,0,993.2448979591836,589.1490873360016,423.1885607948226,0.7150324671983325,1415387.7469879517,8968885.345449354,58326751,0,117477183,3455211.2647058824,13878840.022161838,58326751,10,117399457,2445822.020833333,11755038.999957811,58404390,0,9,15,0,0,0,0,712,992,0.2979301946659718,0.4171022725323606,0,1410,591.8452380952377,656.154652172346,430538.9275674123,0,2,0,24,83,0,1,1,1.4,591.8452380952381,29.88571428571429,993.2448979591836,0,0,0,15006,12,1859325,0,12,0,579,8192,123,9,20,552552.5,671433.9511824674,1027328,77777,58147124.0,254030.93956839197,58326751,57967497,-1,-1,117477183,BENIGN,-1
25,26,172.31.66.11-13.89.184.96-49672-443-6,172.31.66.11,49672,13.89.184.96,443,6,2018-02-20 12:34:42.367095,77787,2,1,72,124,72,0,36.0,50.91168824543142,124,124,124.0,0.0,2519.7012354249428,38.56685564425933,38893.5,13304.214088024892,48301,29486,77787,77787.0,0.0,77787,77787,0,0.0,0.0,0,0,1,1,0,0,0,0,40,20,25.711237096172884,12.855618548086442,0,124,65.33333333333334,62.26823695378996,3877.333333333333,0,0,0,2,3,0,0,0,0.5,65.33333333333333,36.0,124.0,0,0,0,0,0,0,0,24,0,41,258,7628,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,180087184,BENIGN,-1
26,27,172.31.66.11-13.65.245.138-123-123-17,172.31.66.11,123,13.65.245.138,123,17,2018-02-20 12:36:17.004749,64055979,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.997378277521916,0.0624453807817065,21351993.0,36908785.08101618,63970587,42192,64013787,64013787.0,0.0,64013787,64013787,64012779,64012779.0,0.0,64012779,64012779,0,0,0,0,0,0,16,16,0.0312226903908532,0.0312226903908532,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,43200.0,0.0,43200,43200,63970587.0,0.0,63970587,63970587,-1,-1,0,BENIGN,-1
27,28,172.31.66.11-54.69.171.226-49765-443-6,172.31.66.11,49765,54.69.171.226,443,6,2018-02-20 12:36:30.320400,119997264,5,6,312,149,78,0,62.4,34.88266044899672,75,0,24.833333333333336,38.47293420921605,3.841754258663764,0.0916687567143197,11999726.4,14294577.37843462,31556904,43263,103388247,25847061.75,10755837.900967715,31624322,9718921,119997264,23999452.8,10171493.346512876,31624293,9829602,4,2,0,0,0,0,100,120,0.0416676166883271,0.0500011400259925,0,78,41.90909090909091,40.14587038651559,1611.6909090909091,0,0,0,6,11,0,0,0,1.2,41.90909090909091,62.4,24.83333333333333,0,0,0,0,0,0,0,28,0,13,0,133,4,0,62577.4,10797.100504302069,67436,43263,23936875.4,10174216.837931128,31556904,9718921,-1,-1,240694091,BENIGN,-1
28,29,172.31.66.11-209.85.202.95-49782-443-6,172.31.66.11,49782,209.85.202.95,443,6,2018-02-20 12:35:50.026913,118334551,17,18,1252,7874,602,0,73.64705882352939,149.91328375784053,1430,0,437.44444444444446,594.6427718755108,77.12033318147292,0.2957716043558571,3480427.970588236,13989108.073669584,58904800,1,118334551,7395909.4375,20009625.68575935,58904800,31,118178631,6951684.176470588,19490130.66418553,59060837,1,8,10,0,0,0,0,352,372,0.1436604935442734,0.1521111108115836,0,1430,260.7428571428571,470.5406366683992,221408.4907563025,0,2,0,18,34,0,1,1,1.0588235294117647,260.74285714285713,73.6470588235294,437.44444444444446,0,0,0,4185,5,38196,0,35,0,224,8192,181,8,20,482524.0,461638.9047383247,808952,156096,58606748.5,421508.47358564456,58904800,58308697,-1,-1,118334551,BENIGN,-1
29,30,69.49.100.147-172.31.66.11-0-0-1,69.49.100.147,0,172.31.66.11,0,1,2018-02-20 12:29:10.593377,72851550,18,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.2470777903833206,4285385.294117647,4345608.348705862,12341033,155067,72851550,4285385.294117647,4345608.348705862,12341033,155067,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.2470777903833206,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2144555.833333333,1507458.0913879387,3265946,158101,8569173.571428573,3319454.14232907,12341033,5767752,0,11,0,BENIGN,-1
30,31,69.49.100.146-172.31.66.11-0-0-1,69.49.100.146,0,172.31.66.11,0,1,2018-02-20 12:29:11.066866,9024897,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3324137660518452,4512448.5,2131217.7171759107,6019447,3005450,9024897,4512448.5,2131217.7171759107,6019447,3005450,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.3324137660518452,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3005450.0,0.0,3005450,3005450,6019447.0,0.0,6019447,6019447,0,11,0,BENIGN,-1
