,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
14,15,172.31.66.34-216.58.198.66-49733-443-6,172.31.66.34,49733,216.58.198.66,443,6,2018-02-28 12:22:27.516941,117714839,17,17,1226,4961,576,0,72.11764705882352,144.21029884899914,1430,0,291.82352941176464,474.9391060038799,52.55921897833119,0.2888335938683142,3567116.333333333,14136965.34728405,58390623,1,117714839,7357177.4375,19933788.5721437,58485970,25,117558959,7347434.9375,19968080.887998216,58514517,1,8,10,0,0,0.0,0.0,352,352,0.1444167969341571,0.1444167969341571,0,1430,181.9705882352941,363.1562386276587,131882.45365418898,0,2,0,18,33,0,1,1,1.0,181.9705882352941,72.11764705882354,291.8235294117647,0,0,0,1990,5,9566,0,36,0,145,8192,180,8,20,404974.5,351917.8526083893,653818,156131,58374402.5,22939.25108847279,58390623,58358182,-1,-1,117714839,BENIGN,-1
15,16,172.31.66.34-209.85.201.157-49737-443-6,172.31.66.34,49737,209.85.201.157,443,6,2018-02-28 12:22:27.606791,117546848,25,27,1762,5188,369,0,70.48,99.86454158842702,1430,0,192.14814814814812,335.3233460985776,59.12536251078379,0.4423768130303247,2304840.1568627446,11472292.039210642,58623929,0,117546848,4897785.333333333,16518630.403405046,58623929,25,117469137,4518043.73076923,15931292.81876061,58753226,0,12,20,0,0,0.0,0.0,512,552,0.212681160110733,0.2296956529195916,0,1430,133.65384615384613,256.4842145978154,65784.15233785822,0,2,0,32,51,0,1,1,1.08,133.65384615384616,70.48,192.14814814814812,1331,7,152795,1108,7,134006,0,33,0,99,8192,197,12,20,204322.5,178743.15925511668,330713,77932,58530150.5,132622.8265590053,58623929,58436372,-1,-1,117546848,BENIGN,-1
16,17,172.31.66.34-172.217.3.36-49738-443-6,172.31.66.34,49738,172.217.3.36,443,6,2018-02-28 12:22:27.776751,117361319,23,27,1631,4693,415,0,70.91304347826087,118.93424961391608,1430,0,173.81481481481487,375.9379078269582,53.88487496463805,0.4260347482972648,2395128.9591836734,11652096.443175877,58452033,0,117361319,5334605.409090909,17151979.58097574,58452033,15,117299354,4511513.615384616,15846290.451891584,58513718,0,11,17,0,0,0.0,0.0,472,552,0.1959759842167418,0.230058764080523,0,1430,126.48,289.87233220780456,84025.96897959182,0,2,0,28,49,0,1,1,1.173913043478261,126.48,70.91304347826087,173.8148148148148,0,0,0,450,4,64620,0,32,0,93,8192,189,11,20,348569.0,404885.10026673,634866,62272,58300943.0,213673.5271389509,58452033,58149853,-1,-1,117361319,BENIGN,-1
17,18,172.31.66.34-209.85.203.138-49723-443-6,172.31.66.34,49723,209.85.203.138,443,6,2018-02-28 12:22:26.918817,118312986,30,38,3699,5483,451,0,123.30000000000004,161.84116308580312,1430,0,144.28947368421055,321.84610288188367,77.60771078839986,0.5747467146167708,1765865.4626865669,9960272.647186344,58358259,0,118312986,4079758.137931034,14987538.161102353,58358259,30,118159024,3193487.135135136,13342387.458512891,58515564,0,17,24,0,0,0.0,0.0,612,772,0.2535647270368106,0.3211819875799602,0,1430,135.02941176470588,262.01321435219864,68650.92449517119,0,2,0,41,67,0,1,1,1.2666666666666666,135.02941176470588,123.3,144.28947368421052,1979,6,26502,1539,12,610229,0,54,0,80,8192,209,17,20,957851.5,1133941.183048089,1759669,156034,58120636.0,336049.669331782,58358259,57883013,-1,-1,118312986,BENIGN,-1
18,19,172.31.66.34-151.101.202.110-49746-443-6,172.31.66.34,49746,151.101.202.110,443,6,2018-02-28 12:22:28.382830,116755236,14,14,847,7916,249,0,60.50000000000001,85.76152086768553,1460,0,565.4285714285714,691.2346494927325,75.05444980643095,0.239817938443463,4324267.999999999,15527181.31197972,58452086,0,116755236,8981172.0,21841715.56887811,58452086,140,116693108,8976392.923076922,21888365.828731924,58514050,0,7,6,0,0,0.0,0.0,292,292,0.1199089692217315,0.1199089692217315,0,1460,312.9642857142857,547.4437215886929,299694.6283068783,0,2,0,13,27,0,1,1,1.0,312.9642857142857,60.5,565.4285714285714,0,0,0,7265,5,1453000000,0,30,0,282,8192,64,7,20,152206.5,127288.41300173398,242213,62200,58194285.5,364584.9634865651,58452086,57936485,-1,-1,116755236,BENIGN,-1
19,20,172.31.66.34-13.89.185.177-49672-443-6,172.31.66.34,49672,13.89.185.177,443,6,2018-02-28 12:23:59.873263,77803,2,1,72,124,72,0,36.0,50.91168824543142,124,124,124.0,0.0,2519.183064920376,38.55892446306698,38901.5,9440.582635621597,45577,32226,77803,77803.0,0.0,77803,77803,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,40,20,25.70594964204465,12.852974821022324,0,124,65.33333333333334,62.26823695378996,3877.333333333333,0,0,0,2,3,0,0,0,0.5,65.33333333333333,36.0,124.0,0,0,0,0,0,0,0,24,0,41,258,7554,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,77803,BENIGN,-1
20,21,172.31.66.34-74.117.206.68-49714-443-6,172.31.66.34,49714,74.117.206.68,443,6,2018-02-28 12:24:27.062361,116209491,34,34,3770,4025,470,0,110.8823529411765,202.19878678200345,470,0,118.38235294117646,197.97352359035472,67.07713744310264,0.5851501406197537,1734470.0149253735,3542426.8473187536,10004010,885,116198021,3521152.1515151504,4406890.051544174,10015437,62480,116198082,3521154.000000001,4442011.619287285,10015523,885,8,16,0,0,0.0,0.0,680,680,0.2925750703098768,0.2925750703098768,0,470,114.63235294117646,198.63436028773657,39455.60908691834,0,0,0,24,68,0,0,0,1.0,114.63235294117646,110.88235294117646,118.38235294117646,0,0,0,0,0,0,0,55,0,59,64206,14268,17,20,1656676.1,1265244.4511772287,4046776,11427,9963126.0,21533.282440600087,10004010,9952855,-1,-1,236851865,BENIGN,-1
21,22,172.31.66.34-52.179.17.38-123-123-17,172.31.66.34,123,52.179.17.38,123,17,2018-02-28 12:25:12.480765,64032956,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9984559825724744,0.0624678329702598,21344318.666666664,36937026.45467445,63995523,18694,64014217,64014217.0,0.0,64014217,64014217,64014262,64014262.0,0.0,64014262,64014262,0,0,0,0,0.0,0.0,16,16,0.0312339164851299,0.0312339164851299,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,18694.0,0.0,18694,18694,63995523.0,0.0,63995523,63995523,-1,-1,0,BENIGN,-1
22,23,172.31.66.34-13.89.185.177-49672-443-6,172.31.66.34,49672,13.89.185.177,443,6,2018-02-28 12:25:59.886092,77923,2,1,71,124,71,0,35.5,50.20458146424488,124,124,124.0,0.0,2502.4703874337483,38.49954442205767,38961.5,8809.843386803195,45191,32732,77923,77923.0,0.0,77923,77923,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,40,20,25.666362948038447,12.833181474019224,0,124,65.0,62.21736092120912,3871.0,0,0,0,2,3,0,0,0,0.5,65.0,35.5,124.0,0,0,0,0,0,0,0,23,0,41,258,7483,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,120090752,BENIGN,-1
23,24,172.31.66.34-74.117.206.68-49714-443-6,172.31.66.34,49714,74.117.206.68,443,6,2018-02-28 12:26:27.168888,110225380,28,28,2830,3021,470,0,101.0714285714286,196.20264063074228,470,0,107.89285714285712,192.7937564852206,53.08214859408968,0.50804996090737,2004097.8181818184,3829853.607807126,10004064,895,110213897,4081996.185185185,4658394.814231533,10015419,62475,110213889,4081995.888888888,4689128.109305128,10015559,895,6,12,0,0,0.0,0.0,560,560,0.254024980453685,0.254024980453685,0,470,104.48214285714285,192.76004782879943,37156.436038961045,0,0,0,18,56,0,0,0,1.0,104.48214285714286,101.07142857142856,107.89285714285714,0,0,0,0,0,0,0,50,0,53,63200,17088,15,20,1048047.5,1066656.0237080753,2062473,11355,9973342.2,26389.505585870025,10004064,9952871,-1,-1,350974281,BENIGN,-1
24,25,172.31.66.34-52.179.17.38-123-123-17,172.31.66.34,123,52.179.17.38,123,17,2018-02-28 12:27:20.509110,64032843,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.998461274005904,0.0624679432084563,21344281.0,36897295.73988792,63949600,18652,64014191,64014191.0,0.0,64014191,64014191,63968252,63968252.0,0.0,63968252,63968252,0,0,0,0,0.0,0.0,16,16,0.0312339716042281,0.0312339716042281,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,64591.0,0.0,64591,64591,63949600.0,0.0,63949600,63949600,-1,-1,0,BENIGN,-1
25,26,172.31.66.34-13.89.185.177-49672-443-6,172.31.66.34,49672,13.89.185.177,443,6,2018-02-28 12:27:59.899028,77867,2,1,72,124,72,0,36.0,50.91168824543142,124,124,124.0,0.0,2517.1125123608203,38.52723233205337,38933.5,9994.954352071847,46001,31866,77867,77867.0,0.0,77867,77867,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,40,20,25.684821554702246,12.842410777351123,0,124,65.33333333333334,62.26823695378996,3877.333333333333,0,0,0,2,3,0,0,0,0.5,65.33333333333333,36.0,124.0,0,0,0,0,0,0,0,24,0,41,257,7411,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,240103632,BENIGN,-1
26,27,172.31.66.34-74.117.206.68-49714-443-6,172.31.66.34,49714,74.117.206.68,443,6,2018-02-28 12:28:27.244651,112068798,17,17,951,1009,470,0,55.94117647058823,155.84666766899255,471,0,59.35294117647059,155.1543349283507,17.48925691163387,0.3033850688752814,3396024.181818182,4747605.28832674,10004076,982,112057286,7003580.375000001,4612787.456733204,10015447,62512,112057393,7003587.0625,4630750.591309757,10015602,982,2,4,0,0,0.0,0.0,340,340,0.1516925344376407,0.1516925344376407,0,471,57.647058823529406,153.13647752466787,23450.780748663103,0,0,0,6,34,0,0,0,1.0,57.64705882352941,55.94117647058823,59.35294117647059,0,0,0,0,0,0,0,27,0,29,63199,18028,12,20,192363.54545454547,559336.3863421303,1874944,11371,9994662.454545457,20642.56601473565,10004076,9952902,-1,-1,472893462,BENIGN,-1
27,28,172.31.66.34-52.179.17.38-123-123-17,172.31.66.34,123,52.179.17.38,123,17,2018-02-28 12:29:28.537470,64032952,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9984561698795336,0.0624678368724902,21344317.333333336,36936995.56642983,63995486,18722,64014230,64014230.0,0.0,64014230,64014230,64014208,64014208.0,0.0,64014208,64014208,0,0,0,0,0.0,0.0,16,16,0.0312339184362451,0.0312339184362451,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,18744.0,0.0,18744,18744,63995486.0,0.0,63995486,63995486,-1,-1,0,BENIGN,-1
28,29,172.31.66.34-52.84.90.188-49804-443-6,172.31.66.34,49804,52.84.90.188,443,6,2018-02-28 12:28:59.889832,117176847,13,12,639,3903,206,0,49.15384615384615,72.97698969977472,1460,0,325.25000000000006,551.6443394731131,38.76192367592892,0.2133527282911103,4882368.625,16494657.35079158,58733158,0,117176847,9764737.25,22734838.386911664,58733158,103,117098959,10645359.909090908,23654303.81544335,58811227,0,6,6,0,0,0.0,0.0,272,252,0.1109434187113773,0.1024093095797329,0,1460,181.68000000000004,402.440649868607,161958.47666666674,0,2,0,12,24,0,1,1,0.9230769230769232,181.68,49.15384615384615,325.25,0,0,0,0,0,0,0,25,0,156,8192,123,6,20,113094.5,49642.43157320157,148197,77992,58436327.0,419782.42593276815,58733158,58139496,-1,-1,117176847,BENIGN,-1
29,30,172.31.66.34-216.58.198.72-49808-443-6,172.31.66.34,49808,216.58.198.72,443,6,2018-02-28 12:29:00.540268,117604480,16,15,1198,3843,551,0,74.875,141.90883223628703,1430,0,256.2,486.5973988539484,42.86401334370936,0.2635954004473299,3920149.333333333,14821748.772100477,58655082,1,117604480,7840298.666666667,20565060.471348777,58655082,99,117448055,8389146.785714285,21256822.184140597,58795589,1,8,9,0,0,0.0,0.0,332,312,0.1360492389405573,0.1275461615067725,0,1430,162.6129032258065,359.23508342211,129049.84516129032,0,2,0,17,30,0,1,1,0.9375,162.61290322580646,74.875,256.2,0,0,0,517,4,420667,0,38,0,123,8192,180,8,20,278836.5,195668.46716959783,417195,140478,58445367.5,296581.09012629243,58655082,58235653,-1,-1,117604480,BENIGN,-1
